Wall time,Step,Value
1774154290.896705,4096,0.20000000298023224
1774154291.8222048,6144,0.20000000298023224
1774154293.2586644,8192,0.20000000298023224
1774154294.8470867,10240,0.20000000298023224
1774154296.4616878,12288,0.20000000298023224
1774154298.019829,14336,0.20000000298023224
1774154299.6131227,16384,0.20000000298023224
1774154301.217179,18432,0.20000000298023224
1774154302.1998522,20480,0.20000000298023224
1774154303.7671223,22528,0.20000000298023224
1774154305.3536384,24576,0.20000000298023224
1774154306.5064652,26624,0.20000000298023224
1774154307.2044973,28672,0.20000000298023224
1774154308.158421,30720,0.20000000298023224
1774154309.799253,32768,0.20000000298023224
1774154310.7583017,34816,0.20000000298023224
1774154311.5334501,36864,0.20000000298023224
1774154312.1560102,38912,0.20000000298023224
1774154312.9072177,40960,0.20000000298023224
1774154313.5124657,43008,0.20000000298023224
1774154314.188995,45056,0.20000000298023224
1774154314.892326,47104,0.20000000298023224
1774154315.8154256,49152,0.20000000298023224
1774154316.8008404,51200,0.20000000298023224
1774154317.951278,53248,0.20000000298023224
1774154319.533878,55296,0.20000000298023224
1774154320.5773194,57344,0.20000000298023224
1774154321.7006695,59392,0.20000000298023224
1774154322.3401892,61440,0.20000000298023224
1774154322.8814952,63488,0.20000000298023224
1774154323.6910503,65536,0.20000000298023224
1774154324.3710208,67584,0.20000000298023224
1774154324.9933436,69632,0.20000000298023224
1774154325.9370418,71680,0.20000000298023224
1774154326.5958123,73728,0.20000000298023224
1774154327.356805,75776,0.20000000298023224
1774154328.3525326,77824,0.20000000298023224
1774154329.082795,79872,0.20000000298023224
1774154329.8233373,81920,0.20000000298023224
1774154330.8563423,83968,0.20000000298023224
1774154331.4423745,86016,0.20000000298023224
1774154332.159363,88064,0.20000000298023224
1774154332.7264338,90112,0.20000000298023224
1774154333.3405926,92160,0.20000000298023224
1774154334.0985034,94208,0.20000000298023224
1774154335.0739536,96256,0.20000000298023224
1774154335.779571,98304,0.20000000298023224
1774154336.4117734,100352,0.20000000298023224
1774154337.2581482,102400,0.20000000298023224
1774154337.773333,104448,0.20000000298023224
1774154338.309964,106496,0.20000000298023224
1774154339.0433161,108544,0.20000000298023224
1774154339.611592,110592,0.20000000298023224
1774154340.280034,112640,0.20000000298023224
1774154341.1375215,114688,0.20000000298023224
1774154341.7435079,116736,0.20000000298023224
1774154342.4432757,118784,0.20000000298023224
1774154343.010494,120832,0.20000000298023224
1774154343.589638,122880,0.20000000298023224
1774154344.4912684,124928,0.20000000298023224
1774154345.3251119,126976,0.20000000298023224
1774154345.9265695,129024,0.20000000298023224
1774154346.7155678,131072,0.20000000298023224
1774154347.3698206,133120,0.20000000298023224
1774154348.431122,135168,0.20000000298023224
1774154349.084263,137216,0.20000000298023224
1774154349.7715018,139264,0.20000000298023224
1774154350.4901857,141312,0.20000000298023224
1774154351.4145527,143360,0.20000000298023224
1774154352.1149979,145408,0.20000000298023224
1774154352.7080176,147456,0.20000000298023224
1774154353.6505787,149504,0.20000000298023224
1774154354.1967447,151552,0.20000000298023224
1774154354.9931138,153600,0.20000000298023224
1774154355.594943,155648,0.20000000298023224
1774154356.137475,157696,0.20000000298023224
1774154356.8697166,159744,0.20000000298023224
1774154357.5019927,161792,0.20000000298023224
1774154358.1110258,163840,0.20000000298023224
1774154359.1142728,165888,0.20000000298023224
1774154360.080194,167936,0.20000000298023224
1774154360.6071677,169984,0.20000000298023224
1774154361.2314835,172032,0.20000000298023224
1774154362.0051143,174080,0.20000000298023224
1774154362.602201,176128,0.20000000298023224
1774154363.1512556,178176,0.20000000298023224
1774154363.7129967,180224,0.20000000298023224
1774154364.9791615,182272,0.20000000298023224
1774154365.6221967,184320,0.20000000298023224
1774154366.46175,186368,0.20000000298023224
1774154367.0509064,188416,0.20000000298023224
1774154367.6644278,190464,0.20000000298023224
1774154368.2457576,192512,0.20000000298023224
1774154368.9158046,194560,0.20000000298023224
1774154369.4710007,196608,0.20000000298023224
1774154370.0535827,198656,0.20000000298023224
1774154370.7086182,200704,0.20000000298023224
1774154371.7348106,202752,0.20000000298023224
1774154372.5913775,204800,0.20000000298023224
1774154373.342036,206848,0.20000000298023224
1774154374.0249174,208896,0.20000000298023224
1774154374.622159,210944,0.20000000298023224
1774154375.2487519,212992,0.20000000298023224
1774154375.9064476,215040,0.20000000298023224
1774154376.5042624,217088,0.20000000298023224
1774154377.1544287,219136,0.20000000298023224
1774154377.7467287,221184,0.20000000298023224
1774154378.3233202,223232,0.20000000298023224
1774154378.8741071,225280,0.20000000298023224
1774154379.7408214,227328,0.20000000298023224
1774154380.3237324,229376,0.20000000298023224
1774154381.1345024,231424,0.20000000298023224
1774154381.7386324,233472,0.20000000298023224
1774154382.6447272,235520,0.20000000298023224
1774154383.803876,237568,0.20000000298023224
1774154384.88604,239616,0.20000000298023224
1774154385.6447928,241664,0.20000000298023224
1774154386.693217,243712,0.20000000298023224
1774154387.728784,245760,0.20000000298023224
1774154388.271185,247808,0.20000000298023224
1774154388.9370322,249856,0.20000000298023224
1774154390.294722,251904,0.20000000298023224
1774154391.2620976,253952,0.20000000298023224
1774154392.6181934,256000,0.20000000298023224
1774154393.227571,258048,0.20000000298023224
1774154393.914082,260096,0.20000000298023224
1774154394.4931436,262144,0.20000000298023224
1774154395.2713966,264192,0.20000000298023224
1774154395.8988104,266240,0.20000000298023224
1774154396.9047902,268288,0.20000000298023224
1774154398.2659097,270336,0.20000000298023224
1774154399.0253248,272384,0.20000000298023224
1774154400.015016,274432,0.20000000298023224
1774154400.8172848,276480,0.20000000298023224
1774154401.7475622,278528,0.20000000298023224
1774154402.9421105,280576,0.20000000298023224
1774154403.8176913,282624,0.20000000298023224
1774154404.9257789,284672,0.20000000298023224
1774154405.626966,286720,0.20000000298023224
1774154406.1897051,288768,0.20000000298023224
1774154406.8163505,290816,0.20000000298023224
1774154407.386167,292864,0.20000000298023224
1774154408.0015185,294912,0.20000000298023224
1774154408.8364153,296960,0.20000000298023224
1774154409.593672,299008,0.20000000298023224
1774154410.8925607,301056,0.20000000298023224
1774154411.926549,303104,0.20000000298023224
1774154413.4924848,305152,0.20000000298023224
1774154415.1017344,307200,0.20000000298023224
1774154416.701896,309248,0.20000000298023224
1774154417.3635788,311296,0.20000000298023224
1774154417.9426508,313344,0.20000000298023224
1774154418.9684298,315392,0.20000000298023224
1774154419.579429,317440,0.20000000298023224
1774154420.4585667,319488,0.20000000298023224
1774154421.6719995,321536,0.20000000298023224
1774154422.280489,323584,0.20000000298023224
1774154422.808707,325632,0.20000000298023224
1774154423.4017665,327680,0.20000000298023224
1774154423.9139497,329728,0.20000000298023224
1774154424.426232,331776,0.20000000298023224
1774154425.9855053,333824,0.20000000298023224
1774154426.8434484,335872,0.20000000298023224
1774154427.5563552,337920,0.20000000298023224
1774154428.2621355,339968,0.20000000298023224
1774154428.9349434,342016,0.20000000298023224
1774154429.4957395,344064,0.20000000298023224
1774154430.2907104,346112,0.20000000298023224
1774154431.8920941,348160,0.20000000298023224
1774154433.5455709,350208,0.20000000298023224
1774154434.229552,352256,0.20000000298023224
1774154435.0045004,354304,0.20000000298023224
1774154435.8318148,356352,0.20000000298023224
1774154437.4818647,358400,0.20000000298023224
1774154438.3057792,360448,0.20000000298023224
1774154438.8859124,362496,0.20000000298023224
1774154439.749738,364544,0.20000000298023224
1774154440.3119402,366592,0.20000000298023224
1774154441.3348994,368640,0.20000000298023224
1774154442.3396313,370688,0.20000000298023224
1774154443.8859096,372736,0.20000000298023224
1774154444.8688512,374784,0.20000000298023224
1774154446.4840853,376832,0.20000000298023224
1774154448.092863,378880,0.20000000298023224
1774154449.7123137,380928,0.20000000298023224
1774154450.7325895,382976,0.20000000298023224
1774154451.641441,385024,0.20000000298023224
1774154452.5755746,387072,0.20000000298023224
1774154454.1788194,389120,0.20000000298023224
1774154455.3824203,391168,0.20000000298023224
1774154457.0078769,393216,0.20000000298023224
1774154457.8965278,395264,0.20000000298023224
1774154458.758034,397312,0.20000000298023224
1774154459.5879912,399360,0.20000000298023224
1774154460.1371121,401408,0.20000000298023224
1774154460.7061145,403456,0.20000000298023224
1774154461.6860566,405504,0.20000000298023224
1774154463.2805207,407552,0.20000000298023224
1774154464.8559504,409600,0.20000000298023224
1774154466.4878051,411648,0.20000000298023224
1774154467.397154,413696,0.20000000298023224
1774154468.0849686,415744,0.20000000298023224
1774154469.0960016,417792,0.20000000298023224
1774154470.1118293,419840,0.20000000298023224
1774154471.6805475,421888,0.20000000298023224
1774154473.2533321,423936,0.20000000298023224
1774154474.8897352,425984,0.20000000298023224
1774154476.50266,428032,0.20000000298023224
1774154478.109103,430080,0.20000000298023224
1774154479.7616816,432128,0.20000000298023224
1774154481.4060547,434176,0.20000000298023224
1774154483.0410264,436224,0.20000000298023224
1774154483.7456079,438272,0.20000000298023224
1774154485.3651447,440320,0.20000000298023224
1774154487.0153654,442368,0.20000000298023224
1774154488.0161965,444416,0.20000000298023224
1774154489.025272,446464,0.20000000298023224
1774154490.03098,448512,0.20000000298023224
1774154491.0406115,450560,0.20000000298023224
1774154492.0411441,452608,0.20000000298023224
1774154493.6486897,454656,0.20000000298023224
1774154495.3043804,456704,0.20000000298023224
1774154496.3399947,458752,0.20000000298023224
1774154497.3750753,460800,0.20000000298023224
1774154498.4125218,462848,0.20000000298023224
1774154499.4450316,464896,0.20000000298023224
1774154500.4711733,466944,0.20000000298023224
1774154501.5059476,468992,0.20000000298023224
1774154502.542455,471040,0.20000000298023224
1774154503.5834842,473088,0.20000000298023224
1774154504.606139,475136,0.20000000298023224
1774154505.6100945,477184,0.20000000298023224
1774154506.6146271,479232,0.20000000298023224
1774154507.6283348,481280,0.20000000298023224
1774154508.633943,483328,0.20000000298023224
1774154510.1994364,485376,0.20000000298023224
1774154511.761475,487424,0.20000000298023224
1774154513.3314538,489472,0.20000000298023224
1774154514.9175649,491520,0.20000000298023224
1774154515.8925626,493568,0.20000000298023224
1774154517.4687247,495616,0.20000000298023224
1774154518.446567,497664,0.20000000298023224
1774154519.4180627,499712,0.20000000298023224
1774154520.4101684,501760,0.20000000298023224
